ID,X_Ori,Y_Ori,X_Des,Y_Des,Weight
5201,3762867,2793119,3737096,2964941,1
5202,3692406,2856500,3767598,2976887,1
5203,3824462,2849835,3765158,2910332,1
5204,3706688,2962420,3787440,2818424,1
5205,3727292,2813082,3811458,2944220,1
5206,3718584,2920961,3722341,2913658,1
5207,3806014,2885475,3788616,2960261,1
5208,3693886,2887723,3765020,2837729,1
5209,3764342,2796646,3701641,2906144,1
5210,3743008,2916696,3708316,2857023,1
5211,3723594,2867581,3720439,2946844,1
5212,3728777,2836986,3694210,2829033,1
5213,3690273,2938805,3746029,2931921,1
5214,3821060,2952667,3842081,2868163,1
5215,3766842,2904152,3688663,2905413,1
5216,3800965,2939782,3807263,2911610,1
5217,3790367,2933863,3742092,2831265,1
5218,3671814,2863899,3770246,2799981,1
5219,3772717,2852974,3824749,2836264,1
5220,3805331,2818110,3843366,2890858,1
5221,3809427,2842215,3831056,2945887,1
5222,3820389,2950867,3692735,2890247,1
5223,3816957,2941515,3680721,2910965,1
5224,3734703,2974286,3766475,2813948,1
5225,3792424,2816510,3830591,2865900,1
5226,3830151,2855791,3752749,2922767,1
5227,3775461,2912611,3760774,2972683,1
5228,3718696,2892012,3786574,2890631,1
5229,3838844,2886707,3668687,2892810,1
5230,3706622,2963166,3817275,2865163,1
5231,3784785,2973846,3688520,2936645,1
5232,3802216,2885204,3799723,2829005,1
5233,3791222,2824366,3777818,2858642,1
5234,3735464,2960126,3763036,2859417,1
5235,3786222,2869604,3768008,2822968,1
5236,3808040,2970409,3778114,2863351,1
5237,3667908,2920748,3828454,2856637,1
5238,3704422,2820258,3782399,2835327,1
5239,3801729,2913286,3760199,2838828,1
5240,3826439,2908231,3708170,2857162,1
5241,3830555,2898947,3824622,2879051,1
5242,3691817,2860837,3723514,2893145,1
5243,3749401,2856792,3721525,2800693,1
5244,3763510,2903353,3777334,2859299,1
5245,3690167,2824203,3725036,2862988,1
5246,3785213,2855473,3724485,2914326,1
5247,3829138,2950750,3800902,2879738,1
5248,3835426,2875604,3841460,2889130,1
5249,3839759,2832113,3771846,2940127,1
5250,3714935,2953338,3779838,2912710,1
5251,3674397,2851265,3804880,2832285,1
5252,3808431,2843583,3778520,2795778,1
5253,3732243,2903079,3763423,2794593,1
5254,3741767,2805223,3816662,2876039,1
5255,3810864,2970512,3783733,2979175,1
5256,3723548,2807379,3731022,2956430,1
5257,3811003,2879789,3686446,2910573,1
5258,3786610,2847394,3846991,2869107,1
5259,3751304,2800238,3741884,2901054,1
5260,3738308,2977021,3810232,2969261,1
5261,3726335,2979865,3750222,2861799,1
5262,3784849,2957415,3797679,2914056,1
5263,3687054,2953690,3764704,2870202,1
5264,3851484,2881668,3748841,2827686,1
5265,3733413,2911164,3776566,2879560,1
5266,3701985,2878103,3738870,2857655,1
5267,3805527,2817232,3775467,2937702,1
5268,3825735,2833900,3738103,2940930,1
5269,3793813,2799531,3685485,2875096,1
5270,3720542,2845219,3799028,2855065,1
5271,3786775,2853929,3782718,2870220,1
5272,3692269,2933934,3672456,2905775,1
5273,3851088,2885248,3766365,2934321,1
5274,3858562,2892135,3784014,2874038,1
5275,3745653,2887579,3701373,2896118,1
5276,3800695,2942752,3717573,2860060,1
5277,3769317,2926580,3830652,2902399,1
5278,3715716,2940585,3699517,2853700,1
5279,3692196,2857851,3801820,2846678,1
5280,3746537,2931648,3766828,2858524,1
5281,3680655,2919659,3811117,2874203,1
5282,3782308,2811149,3788740,2841413,1
5283,3773512,2842710,3764981,2980796,1
5284,3790533,2807756,3700636,2958064,1
5285,3839493,2850727,3766674,2981844,1
5286,3794237,2939112,3754263,2891890,1
5287,3798729,2897561,3712269,2820927,1
5288,3754376,2852820,3806741,2844063,1
5289,3715329,2827911,3767509,2885026,1
5290,3740352,2797711,3726949,2982527,1
5291,3768271,2966668,3786254,2940279,1
5292,3795666,2810491,3755805,2905247,1
5293,3790821,2850947,3716494,2861859,1
5294,3850216,2872811,3730710,2876099,1
5295,3691825,2868037,3754356,2958191,1
5296,3775947,2968721,3673631,2868753,1
5297,3721511,2980149,3795085,2932296,1
5298,3680451,2858125,3827566,2904124,1
5299,3696898,2914979,3788116,2801297,1
5300,3678133,2922189,3712413,2840191,1
5301,3675842,2840244,3689222,2887879,1
5302,3784054,2893925,3807984,2827404,1
5303,3723754,2982599,3743184,2987330,1
5304,3841201,2863225,3769059,2931651,1
5305,3841674,2884407,3727551,2927429,1
5306,3759874,2918430,3803705,2806105,1
5307,3663449,2868047,3785218,2805366,1
5308,3665693,2880815,3807622,2919246,1
5309,3835385,2906468,3681358,2850449,1
5310,3810390,2820077,3707589,2931155,1
5311,3675654,2872527,3783152,2858502,1
5312,3800282,2847942,3773850,2874189,1
5313,3791628,2858742,3765548,2974147,1
5314,3716355,2894013,3750842,2932941,1
5315,3827724,2892860,3704969,2901066,1
5316,3758704,2865890,3756422,2880062,1
5317,3722428,2840603,3669398,2900862,1
5318,3774572,2824396,3854195,2917357,1
5319,3726121,2975753,3810846,2967728,1
5320,3790469,2980581,3806072,2861668,1
5321,3774722,2818008,3732957,2846851,1
5322,3771440,2849835,3790952,2946105,1
5323,3764858,2876758,3777365,2899536,1
5324,3694214,2827017,3810406,2936387,1
5325,3809507,2929141,3799389,2912819,1
5326,3687138,2838176,3846620,2893106,1
5327,3704609,2928103,3676597,2872194,1
5328,3718064,2943444,3735240,2972055,1
5329,3840498,2918455,3835099,2898361,1
5330,3760465,2899068,3766224,2888598,1
5331,3670230,2862015,3784390,2909334,1
5332,3818999,2921088,3774896,2821153,1
5333,3674674,2887077,3765081,2980751,1
5334,3845818,2914335,3744983,2927914,1
5335,3789486,2835382,3815539,2907861,1
5336,3732962,2870989,3790691,2927142,1
5337,3765865,2834959,3809392,2935940,1
5338,3834077,2954281,3852125,2908363,1
5339,3680908,2843689,3750662,2801830,1
5340,3683030,2828518,3801948,2857487,1
5341,3808960,2803543,3725932,2903264,1
5342,3811558,2839457,3730818,2939070,1
5343,3720391,2928994,3845835,2865859,1
5344,3852164,2921393,3823501,2862673,1
5345,3802658,2884016,3776552,2879973,1
5346,3777384,2868515,3680284,2847156,1
5347,3763319,2966712,3785005,2904700,1
5348,3749535,2981479,3850555,2867904,1
5349,3755268,2823317,3735758,2803845,1
5350,3755446,2905019,3725851,2803077,1
5351,3827474,2918755,3776052,2930024,1
5352,3810770,2810906,3795293,2964854,1
5353,3824191,2886178,3737349,2815548,1
5354,3665593,2901316,3723206,2952030,1
5355,3811754,2833615,3733226,2866326,1
5356,3726590,2865981,3839624,2923784,1
5357,3706608,2819672,3692819,2847201,1
5358,3808637,2845193,3804311,2941615,1
5359,3767813,2905577,3808012,2945630,1
5360,3715710,2864251,3764711,2986867,1
5361,3825673,2853619,3714099,2945424,1
5362,3799666,2865689,3736064,2847216,1
5363,3777231,2899051,3703880,2921397,1
5364,3787202,2918351,3670984,2923604,1
5365,3738791,2924802,3813606,2949028,1
5366,3723579,2864561,3740248,2967851,1
5367,3738145,2927113,3817536,2813641,1
5368,3835586,2954442,3731266,2908976,1
5369,3811551,2957185,3732536,2921267,1
5370,3687402,2864133,3745119,2891023,1
5371,3708255,2919573,3739913,2880719,1
5372,3823384,2888345,3764819,2867211,1
5373,3811158,2866972,3694447,2885337,1
5374,3773915,2862481,3716516,2891548,1
5375,3776572,2908259,3824659,2833061,1
5376,3730936,2838993,3704521,2964067,1
5377,3761954,2983917,3846577,2898140,1
5378,3776041,2807507,3846323,2851675,1
5379,3820976,2853007,3728263,2818625,1
5380,3719462,2909722,3677923,2886656,1
5381,3818228,2932534,3835991,2905266,1
5382,3812531,2877095,3734053,2957130,1
5383,3770058,2970418,3693659,2911980,1
5384,3834700,2876986,3694001,2853156,1
5385,3785890,2888092,3806810,2929665,1
5386,3740789,2968857,3733355,2873326,1
5387,3803997,2953717,3727579,2938348,1
5388,3830587,2834987,3843943,2878928,1
5389,3718404,2830341,3814297,2819496,1
5390,3712122,2970692,3667638,2863866,1
5391,3810453,2836831,3691662,2867022,1
5392,3829304,2852750,3711577,2876960,1
5393,3771275,2914658,3838675,2949587,1
5394,3705437,2948359,3723924,2962439,1
5395,3675578,2932025,3771528,2929954,1
5396,3730598,2964580,3827527,2822232,1
5397,3843173,2863442,3753165,2980871,1
5398,3785414,2929236,3690745,2892734,1
5399,3724604,2977988,3749941,2898592,1
5400,3785672,2934825,3811871,2807126,1
5401,3802596,2870428,3745917,2936779,1
5402,3815499,2911404,3718593,2897409,1
5403,3755951,2887745,3754837,2964404,1
5404,3674370,2844535,3788838,2851253,1
5405,3737469,2947789,3751501,2969117,1
5406,3693544,2908951,3761520,2918078,1
5407,3758031,2977369,3790722,2815178,1
5408,3779979,2834919,3800088,2939318,1
5409,3756263,2901209,3818164,2846086,1
5410,3797586,2948816,3774742,2897651,1
5411,3710240,2894850,3787748,2847955,1
5412,3800719,2930462,3803254,2967416,1
5413,3805701,2909905,3799970,2948220,1
5414,3795109,2910663,3805944,2917127,1
5415,3752018,2875635,3776690,2858461,1
5416,3762583,2925317,3750693,2813268,1
5417,3798346,2845898,3665557,2910443,1
5418,3732508,2891859,3699667,2906357,1
5419,3789956,2816622,3740327,2873286,1
5420,3755779,2927661,3780901,2900185,1
5421,3680021,2940719,3736670,2925435,1
5422,3742233,2883008,3727655,2944843,1
5423,3719395,2941324,3736256,2952716,1
5424,3817898,2952596,3823629,2937949,1
5425,3737096,2861542,3741182,2842608,1
5426,3799074,2802238,3804003,2926147,1
5427,3772607,2948833,3732900,2928689,1
5428,3760582,2798501,3841483,2834462,1
5429,3732940,2875598,3817374,2829136,1
5430,3688984,2879624,3801728,2973020,1
5431,3834316,2909405,3840112,2859276,1
5432,3818826,2815623,3699164,2817811,1
5433,3856269,2864815,3708342,2845160,1
5434,3755523,2817113,3775797,2869607,1
5435,3714587,2969264,3838866,2839490,1
5436,3715502,2929679,3747631,2877075,1
5437,3706885,2926223,3668054,2868099,1
5438,3680699,2947674,3735760,2980012,1
5439,3772866,2868221,3724197,2817819,1
5440,3767645,2960239,3819740,2827679,1
5441,3775003,2898392,3745608,2936235,1
5442,3733758,2796704,3753761,2860922,1
5443,3732167,2957497,3856684,2874925,1
5444,3822962,2959422,3812207,2881705,1
5445,3749350,2891179,3780926,2954018,1
5446,3698036,2818250,3730394,2883834,1
5447,3798068,2902406,3795942,2919741,1
5448,3698056,2841538,3801318,2890848,1
5449,3837294,2853462,3820037,2845254,1
5450,3689037,2851391,3809357,2933003,1
5451,3789590,2801091,3692094,2922911,1
5452,3718326,2862275,3793498,2859241,1
5453,3802357,2975154,3706761,2811046,1
5454,3750686,2927737,3744029,2922773,1
5455,3747259,2955630,3710657,2952828,1
5456,3766093,2980584,3792094,2951339,1
5457,3714746,2954530,3804827,2828717,1
5458,3832087,2828392,3807251,2919967,1
5459,3748723,2929893,3761250,2873012,1
5460,3765698,2935668,3705302,2913002,1
5461,3816060,2817005,3755972,2881517,1
5462,3796636,2842792,3764706,2845168,1
5463,3702829,2834002,3816834,2816060,1
5464,3826642,2827369,3688030,2856185,1
5465,3843553,2911513,3735321,2908851,1
5466,3699598,2812607,3793844,2897657,1
5467,3681161,2900753,3700635,2916130,1
5468,3760745,2886752,3762626,2963294,1
5469,3804933,2883086,3761231,2974941,1
5470,3680051,2868251,3826442,2934202,1
5471,3828895,2936093,3747492,2936973,1
5472,3768394,2898648,3753863,2980124,1
5473,3776808,2957622,3746084,2935214,1
5474,3764526,2890403,3738296,2873884,1
5475,3845612,2912717,3730251,2857582,1
5476,3701007,2949495,3753907,2792121,1
5477,3699274,2947065,3779755,2888210,1
5478,3810639,2831538,3688428,2873713,1
5479,3799066,2949134,3750904,2842919,1
5480,3699543,2847095,3750391,2904508,1
5481,3763082,2805553,3745392,2820424,1
5482,3810333,2911443,3811585,2928048,1
5483,3823030,2813443,3719256,2930915,1
5484,3749665,2955104,3848665,2930361,1
5485,3705137,2886228,3761047,2794569,1
5486,3698910,2856614,3717584,2947221,1
5487,3804178,2925318,3736972,2976860,1
5488,3803034,2922691,3760193,2906840,1
5489,3814773,2834345,3761413,2839872,1
5490,3715689,2830398,3749525,2909480,1
5491,3757388,2915740,3795061,2977281,1
5492,3839041,2926259,3760437,2885333,1
5493,3828168,2917973,3685824,2949848,1
5494,3720590,2799693,3843070,2915521,1
5495,3747866,2922594,3758922,2987228,1
5496,3770127,2800495,3756674,2914586,1
5497,3851242,2912784,3797322,2832458,1
5498,3782325,2942543,3802247,2858850,1
5499,3748717,2911714,3728195,2806724,1
5500,3732014,2967663,3769287,2810962,1
5501,3693999,2881411,3798302,2970596,1
5502,3778454,2816367,3694710,2937800,1
5503,3684333,2843670,3676785,2933621,1
5504,3767504,2892068,3727478,2870386,1
5505,3746520,2901421,3773337,2872478,1
5506,3704166,2965583,3718196,2875297,1
5507,3696895,2965000,3825083,2905533,1
5508,3798307,2931996,3735738,2968319,1
5509,3815849,2822812,3830955,2913918,1
5510,3735292,2985569,3691746,2882384,1
5511,3730668,2879557,3726039,2827421,1
5512,3678823,2856914,3778579,2891517,1
5513,3710073,2853080,3715579,2895133,1
5514,3818972,2908306,3804490,2904453,1
5515,3673147,2841919,3720468,2928053,1
5516,3724224,2845889,3785882,2929368,1
5517,3694576,2832152,3801174,2882038,1
5518,3841649,2900202,3674164,2871083,1
5519,3773329,2818397,3696008,2929654,1
5520,3781793,2936020,3718716,2901583,1
5521,3697905,2855606,3727566,2798916,1
5522,3829195,2867594,3780592,2864953,1
5523,3834970,2855510,3719904,2839516,1
5524,3818152,2911994,3788854,2937619,1
5525,3763229,2810645,3757724,2965989,1
5526,3739991,2907342,3839861,2929594,1
5527,3761423,2798446,3730863,2828203,1
5528,3756003,2977277,3706252,2854038,1
5529,3748176,2831110,3790477,2953545,1
5530,3757975,2828107,3808583,2857066,1
5531,3707143,2830976,3803682,2957485,1
5532,3702100,2811706,3712162,2924643,1
5533,3835504,2844153,3843460,2858376,1
5534,3818112,2898788,3742797,2883671,1
5535,3702725,2857668,3721109,2938892,1
5536,3792143,2967901,3793592,2912442,1
5537,3713307,2812418,3690579,2860801,1
5538,3734863,2949265,3732879,2907178,1
5539,3690971,2842603,3681450,2888779,1
5540,3772977,2814011,3719310,2815583,1
5541,3709155,2958564,3702408,2832080,1
5542,3739733,2969734,3811275,2937406,1
5543,3800103,2901723,3729418,2868143,1
5544,3819066,2969531,3779405,2931939,1
5545,3705482,2908782,3811415,2824599,1
5546,3807103,2966515,3695139,2899989,1
5547,3752551,2820083,3702191,2817495,1
5548,3825708,2902491,3768736,2887095,1
5549,3677287,2874863,3690707,2902849,1
5550,3758296,2799653,3826007,2925974,1
5551,3839505,2841325,3733289,2968390,1
5552,3805552,2846700,3789025,2955884,1
5553,3820193,2868593,3788908,2910008,1
5554,3745803,2805391,3803617,2888960,1
5555,3814340,2865047,3711488,2929238,1
5556,3718970,2959366,3793458,2803936,1
5557,3695060,2955216,3749501,2941930,1
5558,3691837,2823120,3678275,2910810,1
5559,3825378,2860682,3673562,2890446,1
5560,3831856,2926733,3745676,2965607,1
5561,3748870,2931389,3718091,2922227,1
5562,3814818,2910412,3709714,2856293,1
5563,3694577,2846011,3725613,2840068,1
5564,3676587,2859014,3756756,2792405,1
5565,3747371,2823020,3760174,2944424,1
5566,3804153,2878488,3708147,2894749,1
5567,3740326,2914430,3673708,2938184,1
5568,3665936,2876982,3787108,2912828,1
5569,3711172,2847892,3806273,2838110,1
5570,3724678,2855021,3750186,2931416,1
5571,3793890,2886856,3673647,2869675,1
5572,3745501,2870389,3827871,2931044,1
5573,3703935,2939308,3673833,2892689,1
5574,3723218,2910296,3828473,2937797,1
5575,3730354,2840581,3788211,2961581,1
5576,3796481,2836519,3787621,2825149,1
5577,3758399,2834536,3831486,2947838,1
5578,3771460,2896356,3732116,2824249,1
5579,3772339,2959720,3745270,2939546,1
5580,3676615,2933588,3698383,2923294,1
5581,3799702,2954523,3703397,2948465,1
5582,3739299,2838241,3827660,2955273,1
5583,3775399,2942913,3822309,2906069,1
5584,3822046,2923393,3701442,2886985,1
5585,3693656,2844458,3706351,2879349,1
5586,3805810,2879103,3707916,2935052,1
5587,3692294,2851934,3811132,2903299,1
5588,3703775,2879445,3831384,2888306,1
5589,3687065,2834934,3735422,2846201,1
5590,3784580,2935361,3819578,2819356,1
5591,3836291,2856207,3847480,2893300,1
5592,3800977,2905319,3807909,2956614,1
5593,3802214,2848596,3686644,2913231,1
5594,3752119,2922961,3710078,2879043,1
5595,3769118,2964286,3759241,2888387,1
5596,3683774,2854682,3743636,2913639,1
5597,3756255,2871025,3791996,2925857,1
5598,3775572,2807314,3780843,2964406,1
5599,3801128,2962335,3750828,2925858,1
5600,3849661,2892438,3800453,2838485,1
5601,3741118,2905199,3820147,2906843,1
5602,3693247,2957994,3816406,2879552,1
5603,3846323,2842155,3823303,2900551,1
5604,3751196,2916771,3757129,2964685,1
5605,3712078,2833843,3743435,2956048,1
5606,3784493,2819952,3781504,2897431,1
5607,3722942,2923561,3786622,2849922,1
5608,3711014,2834980,3800855,2933177,1
5609,3770960,2861118,3757930,2938558,1
5610,3702915,2904635,3819311,2966258,1
5611,3743351,2859124,3788855,2823018,1
5612,3745019,2886063,3702579,2905933,1
5613,3792542,2830634,3708141,2956283,1
5614,3802178,2810182,3714787,2832627,1
5615,3735898,2891181,3725223,2977209,1
5616,3746142,2931584,3774138,2818744,1
5617,3842274,2876994,3845597,2919938,1
5618,3682290,2933437,3713820,2836287,1
5619,3801092,2927733,3769138,2831105,1
5620,3767152,2825270,3834098,2920329,1
5621,3804763,2953150,3690234,2893171,1
5622,3845733,2865995,3767343,2858420,1
5623,3741523,2808352,3747067,2891880,1
5624,3742490,2965523,3763594,2937425,1
5625,3834521,2841969,3775352,2923059,1
5626,3764462,2813118,3734751,2900442,1
5627,3670276,2882767,3704577,2829376,1
5628,3783188,2981367,3675352,2878280,1
5629,3707857,2940975,3714110,2967520,1
5630,3695166,2953628,3721023,2812465,1
5631,3704818,2807816,3691900,2869962,1
5632,3730566,2834937,3777613,2886777,1
5633,3685450,2920404,3778332,2869349,1
5634,3792124,2884616,3833849,2864356,1
5635,3825554,2835391,3759781,2894307,1
5636,3723350,2898872,3797126,2970784,1
5637,3834709,2911916,3777805,2958348,1
5638,3781823,2911432,3831622,2890792,1
5639,3743095,2811561,3784740,2796820,1
5640,3771434,2919229,3740134,2856145,1
5641,3727897,2800754,3845739,2937262,1
5642,3834210,2930919,3727847,2896231,1
5643,3797718,2823756,3759686,2976584,1
5644,3684391,2885437,3714006,2841214,1
5645,3728021,2983116,3798626,2932056,1
5646,3753671,2955324,3725040,2943353,1
5647,3770838,2948461,3791722,2801818,1
5648,3712448,2837102,3711831,2925665,1
5649,3727491,2881435,3775439,2963621,1
5650,3710789,2868650,3755822,2854317,1
5651,3835952,2894839,3719264,2901465,1
5652,3756592,2873494,3776392,2986535,1
5653,3690678,2825581,3803934,2921990,1
5654,3775920,2965246,3733371,2884274,1
5655,3683047,2941068,3779546,2957421,1
5656,3681945,2914019,3742431,2947966,1
5657,3705298,2941446,3739969,2892780,1
5658,3820228,2817552,3702136,2876104,1
5659,3758639,2809742,3789564,2865226,1
5660,3848722,2912190,3844045,2860288,1
5661,3812815,2851795,3810090,2898421,1
5662,3833519,2853105,3799352,2886861,1
5663,3792564,2913553,3702332,2809816,1
5664,3665362,2874383,3780406,2944760,1
5665,3729544,2833437,3752581,2964854,1
5666,3802092,2915827,3857992,2894983,1
5667,3856045,2866739,3746941,2888520,1
5668,3792163,2887259,3726943,2886754,1
5669,3753428,2857487,3717119,2928658,1
5670,3780011,2793914,3758538,2855188,1
5671,3745158,2831264,3687091,2917714,1
5672,3734781,2844513,3694478,2927351,1
5673,3811947,2950199,3820894,2878696,1
5674,3800734,2909792,3761131,2838756,1
5675,3762410,2852537,3810837,2956006,1
5676,3823651,2930186,3819226,2910256,1
5677,3758120,2937133,3799412,2858783,1
5678,3716406,2897565,3690147,2911658,1
5679,3759820,2860681,3816221,2923033,1
5680,3705957,2966175,3717646,2875883,1
5681,3820514,2955044,3723296,2813379,1
5682,3811313,2969940,3712547,2935624,1
5683,3719947,2945734,3665963,2861825,1
5684,3779255,2936326,3851706,2871769,1
5685,3784212,2976506,3785242,2945180,1
5686,3781152,2798080,3782894,2805950,1
5687,3794024,2901124,3716144,2928122,1
5688,3721141,2848979,3753232,2979960,1
5689,3785026,2917225,3716926,2915422,1
